idioma,texto_entidade,tipo_entidade,contexto
pt,Xipamanine,PER,"Trata dos mercados Grossista, Fajardo, Central, Xipamanine, Mandela, povo, Luis Cabral (Brigada), Vulcano, Mafalala e Mercado do peixe onde as ativistas distribuíram um total de 5000 máscaras de capulana que respeitam as recomendações do Ministério da Saúde como forma de proteger as vendedeiras."
pt,Mandela,PER,"Trata dos mercados Grossista, Fajardo, Central, Xipamanine, Mandela, povo, Luis Cabral (Brigada), Vulcano, Mafalala e Mercado do peixe onde as ativistas distribuíram um total de 5000 máscaras de capulana que respeitam as recomendações do Ministério da Saúde como forma de proteger as vendedeiras."
pt,Luis Cabral,PER,"Trata dos mercados Grossista, Fajardo, Central, Xipamanine, Mandela, povo, Luis Cabral (Brigada), Vulcano, Mafalala e Mercado do peixe onde as ativistas distribuíram um total de 5000 máscaras de capulana que respeitam as recomendações do Ministério da Saúde como forma de proteger as vendedeiras."
pt,Vulcano,LOC,"Trata dos mercados Grossista, Fajardo, Central, Xipamanine, Mandela, povo, Luis Cabral (Brigada), Vulcano, Mafalala e Mercado do peixe onde as ativistas distribuíram um total de 5000 máscaras de capulana que respeitam as recomendações do Ministério da Saúde como forma de proteger as vendedeiras."
pt,Mafalala,LOC,"Trata dos mercados Grossista, Fajardo, Central, Xipamanine, Mandela, povo, Luis Cabral (Brigada), Vulcano, Mafalala e Mercado do peixe onde as ativistas distribuíram um total de 5000 máscaras de capulana que respeitam as recomendações do Ministério da Saúde como forma de proteger as vendedeiras."
pt,Mercado,LOC,"Trata dos mercados Grossista, Fajardo, Central, Xipamanine, Mandela, povo, Luis Cabral (Brigada), Vulcano, Mafalala e Mercado do peixe onde as ativistas distribuíram um total de 5000 máscaras de capulana que respeitam as recomendações do Ministério da Saúde como forma de proteger as vendedeiras."
pt,Ministério da Saúde,ORG,"Trata dos mercados Grossista, Fajardo, Central, Xipamanine, Mandela, povo, Luis Cabral (Brigada), Vulcano, Mafalala e Mercado do peixe onde as ativistas distribuíram um total de 5000 máscaras de capulana que respeitam as recomendações do Ministério da Saúde como forma de proteger as vendedeiras."
pt,Acompanhe,PER,Acompanhe nas fotos um resumo da nossa semana.
pt,Noruega,LOC,"As máscaras distribuídas fazem parte das 10 000 oferecidas pela associação h2nmozambique (melhorando vidas) e vem acompanhadas por sabão e um folheto de instruções contendo informação sobre os cuidados a ter com os protetores faciais, tudo isto graças à contribuição financeira da Noruega."
pt,Olá,PER,"Olá família, olá mulheres!"
pt,Abril,ORG,"07 de Abril terminou, o que acham de doarmos as capulanas de celebração para as mulheres em Cabo_Delgado?"
pt,Aceito,PER,Aceito receber as vossas também e me comprometo em fazer chegar através da rede Mulheres Jovens.
pt,Mulheres Jovens,LOC,Aceito receber as vossas também e me comprometo em fazer chegar através da rede Mulheres Jovens.
pt,Líderes de Moçambique,LOC,Líderes de Moçambique.
pt,Abril,ORG,"Neste dia 07 de Abril, não temos motivos para celebrar."
pt,Autoretrato,LOC,Autoretrato.
pt,Tenho,LOC,Tenho alguma dor mas também colecciono corações partidos Tenho os seios flácidos e caídos.
pt,Tenho,LOC,Tenho alguma dor mas também colecciono corações partidos Tenho os seios flácidos e caídos.
pt,Tenho,PER,Tenho quem me ouve e quem silencia esta voz.
pt,Tenho,PER,Tenho pontos na vulva e costuras também na alma.
pt,Tenho,PER,Tenho algumas cicatrizes e micoses do tempo.
pt,Tenho,PER,"Tenho marcas da vida, quem não as tem?"
pt,Adornos,LOC,"Adornos azuis ou cinzentos, borbulham em pancadas ao emergires, mas suaves ao regressarem."
pt,Quente,LOC,"E o lençol, Quente se o sol se esconde, Frio ao mergulho súbito, para despejar emoção."
pt,Frio,PER,"E o lençol, Quente se o sol se esconde, Frio ao mergulho súbito, para despejar emoção."
pt,Tenho,LOC,Tenho estado a ensaiar a solidão.
pt,entreter_me,PER,Ou entreter_me com a flacidez dos meus seios.
pt,Estrangular,PER,Preciso me acostumar com o aroma túmulo Estrangular minhas mãos fartas de areia.
pt,tornou_se,PER,"Nossa vida tornou_se de emojis tristes, Já não fazes roll nas frases do meu corpo."
pt,password,LOC,"Esqueceste_te da password dos meus lábios, não é?"
pt,Bateria,PER,Bateria fraca.
pt,Quantas,PER,Quantas vezes chupei.
pt,Quantas,PER,Quantas cabeças se deitaram no meu relvado.
pt,Sim,PER,"Sim, sou rodada."
pt,Abrigo,LOC,Abrigo de marginais ou elites.
pt,Beco,PER,Beco que virou autoestrada.
pt,Sim,PER,"Sim, sou rodada."
pt,Programada,LOC,Programada ou por acidente.
pt,Dispenso,LOC,Dispenso tamanha burocracia.
pt,Tenho,PER,Tenho garras que não juntam temperos.
pt,Trazes,LOC,Trazes versículos para esta descrente.
pt,Transbordar,PER,Me Transbordar sermões.
pt,Queres,LOC,Queres me ditar regras.
pt,Continua,PER,"O que era quente e doce, afago e alento, Continua quente, mas agora tenebroso e violento."
pt,Pois,PER,"Minha chegada não foi motivo de celebração, Pois não carregava um pénis entre as pernas."
pt,Condenada,PER,"E foi então que fui brindada com algemas, E minha triste sentença foi proferida: Condenada à morte desde o meu primeiro choro, Tudo pelo simples fato de ter nascido mulher."
pt,Tudo,PER,"E foi então que fui brindada com algemas, E minha triste sentença foi proferida: Condenada à morte desde o meu primeiro choro, Tudo pelo simples fato de ter nascido mulher."
pt,Meu,PER,"Eu era apenas um bebé, Meu rebolado de ossos frágeis."
pt,Pois,PER,"Eu era apenas um bebé, A inocência se dissolve, O amargo tomou os paladares, Apesar de cobardes, Pois nunca dirão que eu era apenas um bebé."
pt,Libero,PER,Libero das falhas do passado e dos desejos que não cumpriram.
pt,Paz,LOC,"Por isso, eles sabem que eu não escondo nem devo nada além de ser fiel a mim mesma e à minha própria existência, que caminhando com a sabedoria do coração, estou ciente de que cumpro o meu projeto de vida, livre de lealdades familiares invisíveis e visíveis que possam perturbar minha Paz e Felicidade, que são minhas únicas responsabilidades."
pt,Felicidade,LOC,"Por isso, eles sabem que eu não escondo nem devo nada além de ser fiel a mim mesma e à minha própria existência, que caminhando com a sabedoria do coração, estou ciente de que cumpro o meu projeto de vida, livre de lealdades familiares invisíveis e visíveis que possam perturbar minha Paz e Felicidade, que são minhas únicas responsabilidades."
pt,Divindade,PER,Eu honro a Divindade em mim e em você.
pt,Claro,ORG,Claro!
pt,Énia,PER,"Aquela miúda, Énia, só a maneira de falar, ela sequer conseguia me olhar nos olhos."
pt,Énia,LOC,"Doutra vez na festa do final do ano, te afastaste da tua área de jurisdição, ti panela, maprato e etc, foste discutir sobre insurgentes de Cabo_Delgado, naquela roda de paus Énia!"
pt,Moçambique,LOC,É o primeiro livro de poesia em braille em Moçambique e feito de forma artesanal com capas de cartão reciclado.
pt,Nataniel Ngomane,PER,"Tive o único privilégio de ter o professor Nataniel Ngomane como revisor da obra, o filósofo e ensaísta Dionísio Bahule fez as linhas do prefácio e tenho como foto da capa, uma das obras do maravilhoso fotógrafo Mário Macilau."
pt,Dionísio Bahule,PER,"Tive o único privilégio de ter o professor Nataniel Ngomane como revisor da obra, o filósofo e ensaísta Dionísio Bahule fez as linhas do prefácio e tenho como foto da capa, uma das obras do maravilhoso fotógrafo Mário Macilau."
pt,Mário Macilau,PER,"Tive o único privilégio de ter o professor Nataniel Ngomane como revisor da obra, o filósofo e ensaísta Dionísio Bahule fez as linhas do prefácio e tenho como foto da capa, uma das obras do maravilhoso fotógrafo Mário Macilau."
pt,Kuvaninga,LOC,Obrigada a Kuvaninga cartão da arte pelo acolhimento neste viagem que marcou a criação do movimento Incluarte.
pt,Alguém,LOC,Alguém consegue decifrar esta conversa?
pt,Hospital Central,LOC,"Como forma de arrancar com as minhas actividades artísticas do ano, vou oferecer uma oficina de turbantes e um recital de poesia às mulheres internadas na oncologia do Hospital Central de Maputo."
pt,Maputo,LOC,"Como forma de arrancar com as minhas actividades artísticas do ano, vou oferecer uma oficina de turbantes e um recital de poesia às mulheres internadas na oncologia do Hospital Central de Maputo."
pt,Olá Vida,PER,"O evento, coorganizado pela associação Olá Vida, decorre neste sábado, Dia mundial da luta contra o cancro e como já é habitual está aberta a campanha de Capulanas caso tenhas alguma para doar."
pt,Capulanas,LOC,"O evento, coorganizado pela associação Olá Vida, decorre neste sábado, Dia mundial da luta contra o cancro e como já é habitual está aberta a campanha de Capulanas caso tenhas alguma para doar."
pt,Lwandi Surf,PER,"Retomamos no último sábado com as oficinas de leitura, interpretação de textos e criação artística com as crianças do projeto Lwandi Surf na Ponta Douro."
pt,Ponta Douro,LOC,"Retomamos no último sábado com as oficinas de leitura, interpretação de textos e criação artística com as crianças do projeto Lwandi Surf na Ponta Douro."
pt,Associação h2n pela doação dos primeiros livros do movimento,ORG,Agradeço à Ethale Publishing e a Associação h2n pela doação dos primeiros livros do movimento.
pt,Angelina Neves,PER,Muito obrigada Angelina Neves pelo acolhimento de sempre.
pt,Agradeço,PER,"Agradeço igualmente ao meu amigo Nataniel Ngomane por me inspirar e me guiar, sempre."
pt,Nataniel Ngomane,PER,"Agradeço igualmente ao meu amigo Nataniel Ngomane por me inspirar e me guiar, sempre."
pt,Maputo,LOC,Início o meu ano com esta oficina de turbantes e recital de poesia que realizei esta manhã na oncologia do hospital central de Maputo.
pt,Netflix,PER,Relaxam com a Netflix e se entopem de pirocas?
pt,Sol,PER,Sol para para secar as tangas depois de uma praiada.
pt,Rolls Roys,LOC,Ar condicionados nos vossos Rolls Roys.
pt,White Pearl,ORG,E um ar puro sobre a vista do White Pearl
pt,Travei,LOC,Travei meus passos para buscar ar.
pt,Inspirei,PER,Inspirei e expirei.
pt,Nua,LOC,"Uma forte rajada de mãos disputou meus tecidos com avidez até que, enfim, fiquei como mandavam as regras: Nua."
pt,Faculdade de Direito de Lisboa,LOC,Recebi um convite e especial do Núcleo Feminista da Faculdade de Direito de Lisboa e hoje foi publicado.
pt,Joaquina,LOC,"Percorrendo os becos estreitos com os pés a pesar os passos no arreal, ao dobrar da esquina da casa dos meus pais, uniformizada e de mochila nas costas, a talvez uns cem metros do meu ponto de partida, cruzava com a Joaquina, minha amiga com quem brincava cheia, saltava a corda, a vender na banca dos seus pais."
pt,Luís Cabral,PER,"Iamos poder fofocar juntas pelo caminho e, nos intervalos, brincariamos juntas como fazíamos no bairro Luís Cabral, na periferia de Maputo."
pt,Maputo,LOC,"Iamos poder fofocar juntas pelo caminho e, nos intervalos, brincariamos juntas como fazíamos no bairro Luís Cabral, na periferia de Maputo."
pt,Joaquina,PER,"As minhas indagações infantis logo se perdiam, ao encontrar, alguns passos na frente os rapazes que partilhavam as mesmas chapas de zinco com Joaquina com quem ia até a escola."
pt,Mulheres,LOC,A vida das Mulheres importa?
pt,Março,PER,"Neste 8 de Março, Dia internacional da Mulher, trago este grito sobre os finais trágicos das dezenas de mulheres que desapareceram nos últimos 2 meses em Moçambique."
pt,Moçambique,LOC,"Neste 8 de Março, Dia internacional da Mulher, trago este grito sobre os finais trágicos das dezenas de mulheres que desapareceram nos últimos 2 meses em Moçambique."
pt,￼,PER,Ser mulher é ter muitos lutos￼.
pt,Joaquina,PER,"Percorrendo os becos estreitos com os pés a pesar os passos no arrabalde, ao dobrar a esquina da casa dos meus pais, uniformizada e com mochila nas costas, a talvez uns cem metros do meu ponto de partida, cruzava com Joaquina, minha amiga com quem brincava cheia, saltava a corda, a vender na banca dos seus pais."
pt,Luís Cabral,PER,"Iríamos poder fofocar juntas pelo caminho e, nos intervalos, brincaríamos juntas como fazíamos no bairro Luís Cabral, na periferia de Maputo."
pt,Maputo,LOC,"Iríamos poder fofocar juntas pelo caminho e, nos intervalos, brincaríamos juntas como fazíamos no bairro Luís Cabral, na periferia de Maputo."
pt,Joaquina,PER,"As minhas indagações infantis logo se perdiam, ao encontrar alguns passos na frente os rapazes que partilhavam as mesmas chapas de zinco com Joaquina, com quem ia até a escola."
pt,Sofri,LOC,Sofri muito por ter feito a escolha de ter um filho.
pt,Fui,PER,Fui lobolada e fui morar com ele e meus filhos numa casa cedida pela família dele.
pt,Confiei,LOC,Confiei e mais uma vez estava separada com o coração ferido.
pt,Pedro,PER,"Um ano após a minha separação, apareceu um anjo na minha vida, Pedro."
pt,Pedro,PER,Pedro era o pai que meus filhos não tiveram.
pt,Assédio Sexual,LOC,Precisamos falar mais sobre o Assédio Sexual.
pt,Amanhã,PER,Amanhã estarei na ECA em conversa com estudantes e professores sobre este problema que mina o crescimento académico de muitas mulheres e muitos homens.
pt,Moçambique,LOC,"A palestra faz parte duma série de intervenções previstas no seio académico e se enquadra no âmbito do projecto Asas, um projecto que visa promover a igualdade de género e o empoderamento da mulher e da rapariga adolescente em Moçambique."
pt,Escola de Comunicação e Artes,ORG,Assim foi a nossa conversa sobre o assédio sexual na Escola de Comunicação e Artes.
pt,Sangrar,ORG,"E finalmente, terei a honra de receber o primeiro homem no meu podcast Sangrar não é fácil."
pt,Negro,LOC,Negro é o meu convidado para contar nos como tem sido a sua jornada como poeta e como tem lidado com o dia a dia da sua menstruação.
pt,Spotify,LOC,"No dia 10 de agosto, teremos um novo episódio no meu Spotify e YouTube."
pt,Sangrar,ORG,"No terceiro episódio do meu podcast Sangrar não é fácil, vou conversar com a pesquisadora Egna Sidumo."
pt,Pessoal,LOC,"Pessoal, é hora de iniciar a celebração das decisões que tomamos, pois jamais presenciamos eleições tão justas, livres e transparentes como estas."
pt,Tenho,LOC,Tenho alguma dor mas também colecciono corações partidos.
pt,Tenho,PER,Tenho os seios flácidos e caídos.
pt,Tenho,PER,Tenho quem me ouve e quem silencia esta voz.
pt,Tenho,PER,Tenho pontos na vulva e costuras também na alma.
pt,Tenho,PER,Tenho algumas cicatrizes e micoses do tempo.
pt,Tenho,PER,"Tenho marcas da vida, quem não as tem?"
